optimizer,suite,function,dimension,run,seed,best_fitness,error,nfes,termination,runtime_seconds
shade-ils,cec2013lsgo,9,1000,22,1051244732,1.5981684242e+08,NaN,3000000,max_evaluations,1194.896661
shade-ils,cec2013lsgo,9,1000,23,1052244769,1.3450151624e+08,NaN,3000000,max_evaluations,1191.927127
shade-ils,cec2013lsgo,9,1000,24,1053244806,1.3908914240e+08,NaN,3000000,max_evaluations,1191.843232
shade-ils,cec2013lsgo,9,1000,25,1054244843,1.8043754142e+08,NaN,3000000,max_evaluations,1192.619259
shade-ils,cec2013lsgo,10,1000,1,1031243988,9.3190213338e+07,NaN,3000000,max_evaluations,1306.649806
shade-ils,cec2013lsgo,10,1000,2,1032244025,9.2517985201e+07,NaN,3000000,max_evaluations,1296.290200
shade-ils,cec2013lsgo,10,1000,3,1033244062,9.1305175917e+07,NaN,3000000,max_evaluations,1301.905542
shade-ils,cec2013lsgo,10,1000,4,1034244099,9.2392327883e+07,NaN,3000000,max_evaluations,1306.540807
shade-ils,cec2013lsgo,10,1000,5,1035244136,9.2279015557e+07,NaN,3000000,max_evaluations,1303.062507
shade-ils,cec2013lsgo,10,1000,6,1036244173,9.2334200965e+07,NaN,3000000,max_evaluations,1299.677324
shade-ils,cec2013lsgo,10,1000,7,1037244210,9.0946343938e+07,NaN,3000000,max_evaluations,1323.973579
shade-ils,cec2013lsgo,10,1000,8,1038244247,9.2816711854e+07,NaN,3000000,max_evaluations,1300.799008
shade-ils,cec2013lsgo,10,1000,9,1039244284,9.3187275183e+07,NaN,3000000,max_evaluations,1292.294682
shade-ils,cec2013lsgo,10,1000,10,1040244321,9.2844911509e+07,NaN,3000000,max_evaluations,1303.344609
shade-ils,cec2013lsgo,10,1000,11,1041244358,9.2071977354e+07,NaN,3000000,max_evaluations,1288.800876
shade-ils,cec2013lsgo,10,1000,12,1042244395,9.2154329779e+07,NaN,3000000,max_evaluations,1294.174406
shade-ils,cec2013lsgo,10,1000,13,1043244432,9.2251022605e+07,NaN,3000000,max_evaluations,1303.405147
shade-ils,cec2013lsgo,10,1000,14,1044244469,9.3108912548e+07,NaN,3000000,max_evaluations,1232.783581
shade-ils,cec2013lsgo,10,1000,15,1045244506,9.2127930824e+07,NaN,3000000,max_evaluations,1229.087464
