optimizer,suite,function,dimension,run,seed,best_fitness,error,nfes,termination,runtime_seconds
decc-g,cec2013lsgo,6,1000,25,1051244744,1.0602671160e+06,NaN,3000000,max_evaluations,725.060739
decc-g,cec2013lsgo,7,1000,1,1028243889,1.5335875652e+10,NaN,3000000,max_evaluations,397.946255
decc-g,cec2013lsgo,7,1000,2,1029243926,2.1987247509e+10,NaN,3000000,max_evaluations,395.400656
decc-g,cec2013lsgo,7,1000,3,1030243963,1.9906089158e+10,NaN,3000000,max_evaluations,398.010222
decc-g,cec2013lsgo,7,1000,4,1031244000,2.4859517577e+10,NaN,3000000,max_evaluations,394.420393
decc-g,cec2013lsgo,7,1000,5,1032244037,1.3523264262e+10,NaN,3000000,max_evaluations,394.408637
decc-g,cec2013lsgo,7,1000,6,1033244074,2.3242825030e+10,NaN,3000000,max_evaluations,396.189352
decc-g,cec2013lsgo,7,1000,7,1034244111,1.7227774997e+10,NaN,3000000,max_evaluations,400.811871
decc-g,cec2013lsgo,7,1000,8,1035244148,1.8438532311e+10,NaN,3000000,max_evaluations,394.306777
decc-g,cec2013lsgo,7,1000,9,1036244185,2.3009595842e+10,NaN,3000000,max_evaluations,396.369933
decc-g,cec2013lsgo,7,1000,10,1037244222,1.7650381624e+10,NaN,3000000,max_evaluations,397.777236
decc-g,cec2013lsgo,7,1000,11,1038244259,2.1631686507e+10,NaN,3000000,max_evaluations,395.918663
decc-g,cec2013lsgo,7,1000,12,1039244296,1.8835586287e+10,NaN,3000000,max_evaluations,396.297664
decc-g,cec2013lsgo,7,1000,13,1040244333,1.7859252877e+10,NaN,3000000,max_evaluations,398.956941
decc-g,cec2013lsgo,7,1000,14,1041244370,1.8504112225e+10,NaN,3000000,max_evaluations,373.046966
decc-g,cec2013lsgo,7,1000,15,1042244407,2.0859032650e+10,NaN,3000000,max_evaluations,370.782296
decc-g,cec2013lsgo,7,1000,16,1043244444,2.0528597395e+10,NaN,3000000,max_evaluations,370.027322
decc-g,cec2013lsgo,7,1000,17,1044244481,1.1998955207e+10,NaN,3000000,max_evaluations,371.084429
decc-g,cec2013lsgo,7,1000,18,1045244518,2.4250838486e+10,NaN,3000000,max_evaluations,369.377417
