optimizer,suite,function,dimension,run,seed,best_fitness,error,nfes,termination,runtime_seconds
apgsk,cec2013lsgo,8,1000,14,1042244403,4.2875777911e+13,NaN,3000000,max_evaluations,1195.439147
apgsk,cec2013lsgo,8,1000,15,1043244440,4.9846616396e+13,NaN,3000000,max_evaluations,1189.240345
apgsk,cec2013lsgo,8,1000,16,1044244477,5.5358829502e+13,NaN,3000000,max_evaluations,1193.686048
apgsk,cec2013lsgo,8,1000,17,1045244514,1.5521864101e+13,NaN,3000000,max_evaluations,1193.174872
apgsk,cec2013lsgo,8,1000,18,1046244551,9.3232829036e+13,NaN,3000000,max_evaluations,1193.155703
apgsk,cec2013lsgo,8,1000,19,1047244588,3.7687467232e+13,NaN,3000000,max_evaluations,1193.285505
apgsk,cec2013lsgo,8,1000,20,1048244625,2.9352239018e+13,NaN,3000000,max_evaluations,1215.374447
apgsk,cec2013lsgo,8,1000,21,1049244662,7.9543596122e+13,NaN,3000000,max_evaluations,1221.841662
apgsk,cec2013lsgo,8,1000,22,1050244699,1.0306327146e+14,NaN,3000000,max_evaluations,1216.240843
apgsk,cec2013lsgo,8,1000,23,1051244736,5.4452169068e+13,NaN,3000000,max_evaluations,1219.108430
apgsk,cec2013lsgo,8,1000,24,1052244773,1.5793997915e+13,NaN,3000000,max_evaluations,1218.882986
apgsk,cec2013lsgo,8,1000,25,1053244810,2.3291348713e+13,NaN,3000000,max_evaluations,1217.476774
apgsk,cec2013lsgo,9,1000,1,1030243955,8.8953983865e+08,NaN,3000000,max_evaluations,1714.571333
apgsk,cec2013lsgo,9,1000,2,1031243992,7.8291643772e+08,NaN,3000000,max_evaluations,1511.856420
apgsk,cec2013lsgo,9,1000,3,1032244029,8.4933844463e+08,NaN,3000000,max_evaluations,1506.328285
apgsk,cec2013lsgo,9,1000,4,1033244066,6.7994038070e+08,NaN,3000000,max_evaluations,1509.822318
apgsk,cec2013lsgo,9,1000,5,1034244103,7.6879858291e+08,NaN,3000000,max_evaluations,1518.203040
apgsk,cec2013lsgo,9,1000,6,1035244140,7.5622217903e+08,NaN,3000000,max_evaluations,1507.152734
apgsk,cec2013lsgo,9,1000,7,1036244177,7.2713813001e+08,NaN,3000000,max_evaluations,1515.742431
apgsk,cec2013lsgo,9,1000,8,1037244214,6.8116108569e+08,NaN,3000000,max_evaluations,1708.480152
apgsk,cec2013lsgo,9,1000,9,1038244251,7.9991960712e+08,NaN,3000000,max_evaluations,1711.756970
