suite,dimension,function,algorithm,checkpoint_nfes,mean_error,n_runs,availability
cec2017,100,5,dt-gsk,700000,5.932640e+02,51,ok
cec2017,100,5,dt-gsk,800000,1.640178e+02,51,ok
cec2017,100,5,dt-gsk,900000,1.182577e+02,51,ok
cec2017,100,5,dt-gsk,1000000,1.123427e+02,51,ok
cec2017,100,6,gsk,10000,6.828576e+01,51,ok
cec2017,100,6,gsk,20000,3.316578e+01,51,ok
cec2017,100,6,gsk,30000,1.468504e+01,51,ok
cec2017,100,6,gsk,50000,2.320782e+00,51,ok
cec2017,100,6,gsk,100000,2.202535e-02,51,ok
cec2017,100,6,gsk,200000,2.802970e-03,51,ok
cec2017,100,6,gsk,300000,2.789992e-03,51,ok
cec2017,100,6,gsk,400000,2.787333e-03,51,ok
cec2017,100,6,gsk,500000,2.787221e-03,51,ok
cec2017,100,6,gsk,600000,2.787221e-03,51,ok
cec2017,100,6,gsk,700000,2.787221e-03,51,ok
cec2017,100,6,gsk,800000,2.787221e-03,51,ok
cec2017,100,6,gsk,900000,2.787221e-03,51,ok
cec2017,100,6,gsk,1000000,2.787221e-03,51,ok
cec2017,100,6,agsk,10000,1.228528e+02,51,ok
cec2017,100,6,agsk,20000,1.140293e+02,51,ok
cec2017,100,6,agsk,30000,1.091266e+02,51,ok
cec2017,100,6,agsk,50000,1.021983e+02,51,ok
cec2017,100,6,agsk,100000,9.113741e+01,51,ok
cec2017,100,6,agsk,200000,4.824533e+01,51,ok
cec2017,100,6,agsk,300000,3.043530e+01,51,ok
cec2017,100,6,agsk,400000,1.845174e+01,51,ok
cec2017,100,6,agsk,500000,8.467506e+00,51,ok
cec2017,100,6,agsk,600000,2.206844e+00,51,ok
cec2017,100,6,agsk,700000,4.964780e-01,51,ok
cec2017,100,6,agsk,800000,9.374281e-02,51,ok
cec2017,100,6,agsk,900000,2.735132e-02,51,ok
cec2017,100,6,agsk,1000000,2.227803e-02,51,ok
cec2017,100,6,apgsk,10000,1.226983e+02,51,ok
cec2017,100,6,apgsk,20000,1.137299e+02,51,ok
cec2017,100,6,apgsk,30000,1.081955e+02,51,ok
cec2017,100,6,apgsk,50000,1.015560e+02,51,ok
cec2017,100,6,apgsk,100000,9.241580e+01,51,ok
cec2017,100,6,apgsk,200000,7.274087e+01,51,ok
cec2017,100,6,apgsk,300000,6.914097e+01,51,ok
cec2017,100,6,apgsk,400000,6.679870e+01,51,ok
cec2017,100,6,apgsk,500000,6.523800e+01,51,ok
cec2017,100,6,apgsk,600000,6.062293e+01,51,ok
cec2017,100,6,apgsk,700000,2.129509e+01,51,ok
cec2017,100,6,apgsk,800000,3.510554e+00,51,ok
cec2017,100,6,apgsk,900000,9.336048e-01,51,ok
