suite,dimension,function,algorithm,best,median,mean,worst,sd,source_path
cec2017,50,18,agsk,9.545887e+02,4.061363e+03,4.596482e+03,1.568372e+04,3.427776e+03,cec2017/agsk/agsk_cec2017_D50.csv
cec2017,50,18,apgsk,1.965914e+03,8.449694e+03,9.555592e+03,3.008840e+04,5.440137e+03,cec2017/apgsk/apgsk_cec2017_D50.csv
cec2017,50,18,fdb-agsk,5.008754e+02,3.331779e+03,3.798634e+03,1.060554e+04,2.433821e+03,cec2017/fdb-agsk/fdb-agsk_cec2017_D50.csv
cec2017,50,18,atmals-gsk,1.183658e+02,4.404974e+02,7.412943e+02,4.333588e+03,7.869874e+02,cec2017/atmals-gsk/atmals-gsk_cec2017_D50.csv
cec2017,50,18,egsk,2.720526e+01,5.800327e+01,8.006298e+01,2.571313e+02,5.756399e+01,cec2017/egsk/egsk_cec2017_D50.csv
cec2017,50,18,dt-gsk,2.937182e+01,6.799205e+01,8.511383e+01,3.320691e+02,5.512330e+01,cec2017/dt-gsk/dt-gsk_cec2017_D50.csv
cec2017,50,19,gsk,1.344712e+01,3.019967e+01,3.442338e+01,6.181256e+01,1.286676e+01,cec2017/gsk/gsk_cec2017_D50.csv
cec2017,50,19,agsk,2.134793e+01,4.138613e+01,4.002114e+01,5.501385e+01,6.056480e+00,cec2017/agsk/agsk_cec2017_D50.csv
cec2017,50,19,apgsk,2.184598e+01,3.753100e+01,3.797244e+01,5.741088e+01,7.410143e+00,cec2017/apgsk/apgsk_cec2017_D50.csv
cec2017,50,19,fdb-agsk,2.058973e+01,3.908076e+01,3.867140e+01,5.983133e+01,6.520358e+00,cec2017/fdb-agsk/fdb-agsk_cec2017_D50.csv
cec2017,50,19,atmals-gsk,2.110983e+01,5.716594e+01,5.955206e+01,1.134686e+02,2.456081e+01,cec2017/atmals-gsk/atmals-gsk_cec2017_D50.csv
cec2017,50,19,egsk,1.646761e+01,2.692343e+01,3.109020e+01,7.610474e+01,1.233017e+01,cec2017/egsk/egsk_cec2017_D50.csv
cec2017,50,19,dt-gsk,1.228225e+01,2.026725e+01,1.979093e+01,2.711216e+01,3.488690e+00,cec2017/dt-gsk/dt-gsk_cec2017_D50.csv
cec2017,50,20,gsk,8.522498e+02,1.382299e+03,1.350582e+03,1.759858e+03,1.910435e+02,cec2017/gsk/gsk_cec2017_D50.csv
cec2017,50,20,agsk,4.639689e+02,7.912179e+02,7.800534e+02,1.011955e+03,1.040131e+02,cec2017/agsk/agsk_cec2017_D50.csv
cec2017,50,20,apgsk,4.398511e+02,7.484953e+02,7.409521e+02,9.226163e+02,1.088122e+02,cec2017/apgsk/apgsk_cec2017_D50.csv
cec2017,50,20,fdb-agsk,2.982619e+02,6.812001e+02,6.497468e+02,9.238206e+02,1.441569e+02,cec2017/fdb-agsk/fdb-agsk_cec2017_D50.csv
cec2017,50,20,atmals-gsk,1.398268e+02,8.438155e+02,8.469247e+02,1.351968e+03,2.420245e+02,cec2017/atmals-gsk/atmals-gsk_cec2017_D50.csv
cec2017,50,20,egsk,1.056843e+02,7.230580e+02,7.163287e+02,1.176942e+03,2.445875e+02,cec2017/egsk/egsk_cec2017_D50.csv
cec2017,50,20,dt-gsk,5.628363e+01,3.673791e+02,3.616538e+02,9.122637e+02,1.740343e+02,cec2017/dt-gsk/dt-gsk_cec2017_D50.csv
cec2017,50,21,gsk,4.909302e+02,5.183998e+02,5.189687e+02,5.443941e+02,1.258329e+01,cec2017/gsk/gsk_cec2017_D50.csv
cec2017,50,21,agsk,3.890217e+02,4.417640e+02,4.406183e+02,4.733367e+02,1.938154e+01,cec2017/agsk/agsk_cec2017_D50.csv
cec2017,50,21,apgsk,4.149431e+02,4.613688e+02,4.609584e+02,5.034808e+02,2.470143e+01,cec2017/apgsk/apgsk_cec2017_D50.csv
cec2017,50,21,fdb-agsk,3.532040e+02,3.905708e+02,3.921635e+02,4.441321e+02,2.022088e+01,cec2017/fdb-agsk/fdb-agsk_cec2017_D50.csv
cec2017,50,21,atmals-gsk,3.095627e+02,3.593363e+02,3.663134e+02,4.734718e+02,3.487243e+01,cec2017/atmals-gsk/atmals-gsk_cec2017_D50.csv
cec2017,50,21,egsk,2.211694e+02,2.352902e+02,2.372473e+02,2.603298e+02,9.518333e+00,cec2017/egsk/egsk_cec2017_D50.csv
cec2017,50,21,dt-gsk,2.256198e+02,2.393900e+02,2.398967e+02,2.645098e+02,8.167412e+00,cec2017/dt-gsk/dt-gsk_cec2017_D50.csv
cec2017,50,22,gsk,1.000000e+02,1.304893e+04,1.153271e+04,1.363990e+04,4.227500e+03,cec2017/gsk/gsk_cec2017_D50.csv
cec2017,50,22,agsk,1.000000e+02,8.173518e+03,6.374059e+03,9.055331e+03,3.531749e+03,cec2017/agsk/agsk_cec2017_D50.csv
cec2017,50,22,apgsk,2.474364e+02,6.732837e+03,6.206318e+03,7.440574e+03,1.768530e+03,cec2017/apgsk/apgsk_cec2017_D50.csv
cec2017,50,22,fdb-agsk,1.048017e+02,8.106111e+03,7.599263e+03,8.902722e+03,1.988090e+03,cec2017/fdb-agsk/fdb-agsk_cec2017_D50.csv
cec2017,50,22,atmals-gsk,1.000000e+02,6.391168e+03,5.045003e+03,8.199754e+03,3.027717e+03,cec2017/atmals-gsk/atmals-gsk_cec2017_D50.csv
cec2017,50,22,egsk,1.000000e+02,1.083769e+04,9.534621e+03,1.237679e+04,3.634077e+03,cec2017/egsk/egsk_cec2017_D50.csv
cec2017,50,22,dt-gsk,1.000000e+02,4.499291e+03,2.853467e+03,6.476482e+03,2.756391e+03,cec2017/dt-gsk/dt-gsk_cec2017_D50.csv
cec2017,50,23,gsk,4.219564e+02,4.515102e+02,5.613385e+02,7.589247e+02,1.379429e+02,cec2017/gsk/gsk_cec2017_D50.csv
