optimizer,suite,function,dimension,run,seed,best_fitness,error,nfes,termination,runtime_seconds
egsk,cec2020,10,5,17,52241595,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.954413
egsk,cec2020,10,5,18,53241632,2.8000000002e+03,3.0000000016e+02,50000,max_evaluations,1.756635
egsk,cec2020,10,5,19,54241669,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.620547
egsk,cec2020,10,5,20,55241706,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,1.041477
egsk,cec2020,10,5,21,56241743,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.719060
egsk,cec2020,10,5,22,57241780,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.624823
egsk,cec2020,10,5,23,58241817,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.965258
egsk,cec2020,10,5,24,59241854,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.710379
egsk,cec2020,10,5,25,60241891,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.955366
egsk,cec2020,10,5,26,61241928,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.988625
egsk,cec2020,10,5,27,62241965,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.984773
egsk,cec2020,10,5,28,63242002,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.938494
egsk,cec2020,10,5,29,64242039,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.919457
egsk,cec2020,10,5,30,65242076,2.8473669159e+03,3.4736691594e+02,50000,max_evaluations,0.842494
egsk,cec2020,1,10,1,32240721,1.0000000000e+02,0.0000000000e+00,1000000,max_evaluations,5.161487
egsk,cec2020,1,10,2,33240758,1.0000000000e+02,0.0000000000e+00,1000000,max_evaluations,5.223687
egsk,cec2020,1,10,3,34240795,1.0000000000e+02,0.0000000000e+00,1000000,max_evaluations,5.193234
egsk,cec2020,1,10,4,35240832,1.0000000000e+02,0.0000000000e+00,1000000,max_evaluations,5.105300
egsk,cec2020,1,10,5,36240869,1.0000000000e+02,0.0000000000e+00,1000000,max_evaluations,5.182141
egsk,cec2020,1,10,6,37240906,1.0000000000e+02,0.0000000000e+00,1000000,max_evaluations,5.118501
egsk,cec2020,1,10,7,38240943,1.0000000000e+02,0.0000000000e+00,1000000,max_evaluations,5.067012
egsk,cec2020,1,10,8,39240980,1.0000000000e+02,0.0000000000e+00,1000000,max_evaluations,5.173556
egsk,cec2020,1,10,9,40241017,1.0000000000e+02,0.0000000000e+00,1000000,max_evaluations,5.237292
egsk,cec2020,1,10,10,41241054,1.0000000000e+02,0.0000000000e+00,1000000,max_evaluations,4.989365
egsk,cec2020,1,10,11,42241091,1.0000000000e+02,0.0000000000e+00,1000000,max_evaluations,4.983268
egsk,cec2020,1,10,12,43241128,1.0000000000e+02,0.0000000000e+00,1000000,max_evaluations,5.226031
egsk,cec2020,1,10,13,44241165,1.0000000000e+02,0.0000000000e+00,1000000,max_evaluations,5.256014
