optimizer,suite,function,dimension,run,seed,best_fitness,error,nfes,termination,runtime_seconds
agsk,cec2013lsgo,7,1000,17,1044244481,1.1758093005e+07,NaN,3000000,max_evaluations,494.534857
agsk,cec2013lsgo,7,1000,18,1045244518,6.8496416305e+06,NaN,3000000,max_evaluations,495.876856
agsk,cec2013lsgo,7,1000,19,1046244555,1.6605905698e+07,NaN,3000000,max_evaluations,491.849532
agsk,cec2013lsgo,7,1000,20,1047244592,9.6888818508e+06,NaN,3000000,max_evaluations,499.869512
agsk,cec2013lsgo,7,1000,21,1048244629,1.3798569824e+07,NaN,3000000,max_evaluations,502.860341
agsk,cec2013lsgo,7,1000,22,1049244666,1.3733814824e+07,NaN,3000000,max_evaluations,504.526283
agsk,cec2013lsgo,7,1000,23,1050244703,1.2623659655e+07,NaN,3000000,max_evaluations,504.807966
agsk,cec2013lsgo,7,1000,24,1051244740,2.4808581065e+07,NaN,3000000,max_evaluations,500.707016
agsk,cec2013lsgo,7,1000,25,1052244777,1.1539202497e+07,NaN,3000000,max_evaluations,501.973827
agsk,cec2013lsgo,8,1000,1,1029243922,2.6349434928e+13,NaN,3000000,max_evaluations,1195.094920
agsk,cec2013lsgo,8,1000,2,1030243959,3.1520249006e+13,NaN,3000000,max_evaluations,1039.315106
agsk,cec2013lsgo,8,1000,3,1031243996,3.9339410090e+13,NaN,3000000,max_evaluations,1040.863153
agsk,cec2013lsgo,8,1000,4,1032244033,2.7968916288e+13,NaN,3000000,max_evaluations,1032.443371
agsk,cec2013lsgo,8,1000,5,1033244070,4.8193392324e+13,NaN,3000000,max_evaluations,1037.990380
agsk,cec2013lsgo,8,1000,6,1034244107,3.4864102279e+13,NaN,3000000,max_evaluations,1039.028169
agsk,cec2013lsgo,8,1000,7,1035244144,5.7661140155e+13,NaN,3000000,max_evaluations,1037.241716
agsk,cec2013lsgo,8,1000,8,1036244181,1.8353414971e+13,NaN,3000000,max_evaluations,1189.498378
agsk,cec2013lsgo,8,1000,9,1037244218,4.7363649377e+13,NaN,3000000,max_evaluations,1192.045840
agsk,cec2013lsgo,8,1000,10,1038244255,1.3493468385e+13,NaN,3000000,max_evaluations,1191.681877
