suite,dimension,function,algorithm,best,median,mean,worst,sd,source_path
cec2017,30,20,atmals-gsk,3.375656e+01,1.226648e+02,1.580863e+02,4.211010e+02,9.320929e+01,cec2017/atmals-gsk/atmals-gsk_cec2017_D30.csv
cec2017,30,20,egsk,2.246460e+01,3.905805e+01,7.807551e+01,3.183175e+02,8.342361e+01,cec2017/egsk/egsk_cec2017_D30.csv
cec2017,30,20,dt-gsk,2.125374e+01,2.986876e+01,5.953963e+01,2.339248e+02,6.486009e+01,cec2017/dt-gsk/dt-gsk_cec2017_D30.csv
cec2017,30,21,gsk,3.244325e+02,3.514238e+02,3.512208e+02,3.738441e+02,1.034523e+01,cec2017/gsk/gsk_cec2017_D30.csv
cec2017,30,21,agsk,1.064077e+02,2.897454e+02,2.757255e+02,3.205732e+02,4.172341e+01,cec2017/agsk/agsk_cec2017_D30.csv
cec2017,30,21,apgsk,1.000000e+02,2.975902e+02,2.655014e+02,3.322354e+02,7.861501e+01,cec2017/apgsk/apgsk_cec2017_D30.csv
cec2017,30,21,fdb-agsk,1.196540e+02,2.722559e+02,2.621933e+02,3.197643e+02,3.388325e+01,cec2017/fdb-agsk/fdb-agsk_cec2017_D30.csv
cec2017,30,21,atmals-gsk,2.335117e+02,2.816548e+02,2.838698e+02,3.370285e+02,2.544395e+01,cec2017/atmals-gsk/atmals-gsk_cec2017_D30.csv
cec2017,30,21,egsk,2.091911e+02,2.177525e+02,2.193488e+02,2.345960e+02,5.430335e+00,cec2017/egsk/egsk_cec2017_D30.csv
cec2017,30,21,dt-gsk,2.177537e+02,2.272000e+02,2.289004e+02,2.706039e+02,9.556449e+00,cec2017/dt-gsk/dt-gsk_cec2017_D30.csv
cec2017,30,22,gsk,1.000000e+02,1.000000e+02,1.000000e+02,1.000000e+02,2.541797e-13,cec2017/gsk/gsk_cec2017_D30.csv
cec2017,30,22,agsk,1.000000e+02,1.000000e+02,1.000661e+02,1.033700e+02,4.718967e-01,cec2017/agsk/agsk_cec2017_D30.csv
cec2017,30,22,apgsk,1.000000e+02,1.000000e+02,1.702670e+02,3.457622e+03,4.697027e+02,cec2017/apgsk/apgsk_cec2017_D30.csv
cec2017,30,22,fdb-agsk,1.000000e+02,1.000000e+02,1.006116e+02,1.053917e+02,1.389028e+00,cec2017/fdb-agsk/fdb-agsk_cec2017_D30.csv
cec2017,30,22,atmals-gsk,1.000000e+02,1.000000e+02,1.000000e+02,1.000000e+02,4.916052e-13,cec2017/atmals-gsk/atmals-gsk_cec2017_D30.csv
cec2017,30,22,egsk,1.000000e+02,1.000000e+02,1.000000e+02,1.000000e+02,6.091337e-13,cec2017/egsk/egsk_cec2017_D30.csv
cec2017,30,22,dt-gsk,1.000000e+02,1.000000e+02,1.000000e+02,1.000000e+02,6.431601e-13,cec2017/dt-gsk/dt-gsk_cec2017_D30.csv
cec2017,30,23,gsk,3.392559e+02,4.973992e+02,4.765959e+02,5.143968e+02,5.282963e+01,cec2017/gsk/gsk_cec2017_D30.csv
cec2017,30,23,agsk,4.032847e+02,4.366431e+02,4.363773e+02,4.681302e+02,1.239056e+01,cec2017/agsk/agsk_cec2017_D30.csv
cec2017,30,23,apgsk,3.703510e+02,4.643410e+02,4.587167e+02,5.077951e+02,3.351404e+01,cec2017/apgsk/apgsk_cec2017_D30.csv
cec2017,30,23,fdb-agsk,3.918441e+02,4.174755e+02,4.185694e+02,4.440046e+02,1.143805e+01,cec2017/fdb-agsk/fdb-agsk_cec2017_D30.csv
cec2017,30,23,atmals-gsk,3.804107e+02,4.197499e+02,4.249641e+02,4.712278e+02,2.239151e+01,cec2017/atmals-gsk/atmals-gsk_cec2017_D30.csv
cec2017,30,23,egsk,3.458704e+02,3.592095e+02,3.606440e+02,3.819102e+02,8.247793e+00,cec2017/egsk/egsk_cec2017_D30.csv
cec2017,30,23,dt-gsk,3.601287e+02,3.744771e+02,3.748734e+02,4.181963e+02,9.492544e+00,cec2017/dt-gsk/dt-gsk_cec2017_D30.csv
cec2017,30,24,gsk,4.240354e+02,5.665755e+02,5.598903e+02,5.872068e+02,3.187955e+01,cec2017/gsk/gsk_cec2017_D30.csv
cec2017,30,24,agsk,4.803985e+02,5.045310e+02,5.063375e+02,5.425921e+02,1.532161e+01,cec2017/agsk/agsk_cec2017_D30.csv
cec2017,30,24,apgsk,4.854139e+02,5.667148e+02,5.621159e+02,6.176272e+02,2.829957e+01,cec2017/apgsk/apgsk_cec2017_D30.csv
cec2017,30,24,fdb-agsk,4.679179e+02,4.920753e+02,4.930546e+02,5.213804e+02,1.443260e+01,cec2017/fdb-agsk/fdb-agsk_cec2017_D30.csv
cec2017,30,24,atmals-gsk,4.383518e+02,4.811833e+02,4.852464e+02,5.379249e+02,2.080245e+01,cec2017/atmals-gsk/atmals-gsk_cec2017_D30.csv
cec2017,30,24,egsk,4.182406e+02,4.319416e+02,4.329312e+02,4.568536e+02,6.937394e+00,cec2017/egsk/egsk_cec2017_D30.csv
cec2017,30,24,dt-gsk,4.236053e+02,4.420829e+02,4.411228e+02,4.789745e+02,8.097316e+00,cec2017/dt-gsk/dt-gsk_cec2017_D30.csv
cec2017,30,25,gsk,3.867041e+02,3.869804e+02,3.869776e+02,3.874286e+02,1.951287e-01,cec2017/gsk/gsk_cec2017_D30.csv
cec2017,30,25,agsk,3.834264e+02,3.868233e+02,3.867477e+02,3.871383e+02,6.865747e-01,cec2017/agsk/agsk_cec2017_D30.csv
cec2017,30,25,apgsk,3.834522e+02,3.869307e+02,3.862501e+02,3.888420e+02,1.547930e+00,cec2017/apgsk/apgsk_cec2017_D30.csv
cec2017,30,25,fdb-agsk,3.833991e+02,3.867946e+02,3.866118e+02,3.870668e+02,8.105552e-01,cec2017/fdb-agsk/fdb-agsk_cec2017_D30.csv
cec2017,30,25,atmals-gsk,3.834199e+02,3.869966e+02,3.869258e+02,3.962551e+02,1.736208e+00,cec2017/atmals-gsk/atmals-gsk_cec2017_D30.csv
cec2017,30,25,egsk,3.834400e+02,3.869646e+02,3.876471e+02,3.970257e+02,2.873727e+00,cec2017/egsk/egsk_cec2017_D30.csv
cec2017,30,25,dt-gsk,3.837580e+02,3.869474e+02,3.867423e+02,3.874414e+02,8.111257e-01,cec2017/dt-gsk/dt-gsk_cec2017_D30.csv
